game,agent_a,agent_b,player1,player2,result,score_for_a
1781,cycle_0031,models_7x7_v2\best.pt,cycle_0031,models_7x7_v2\best.pt,p2_win,0.0
1782,cycle_0031,models_7x7_v2\best.pt,cycle_0031,models_7x7_v2\best.pt,p2_win,0.0
1783,cycle_0031,models_7x7_v2\best.pt,cycle_0031,models_7x7_v2\best.pt,p2_win,0.0
1784,cycle_0031,models_7x7_v2\best.pt,cycle_0031,models_7x7_v2\best.pt,p2_win,0.0
1785,cycle_0031,models_7x7_v2\best.pt,cycle_0031,models_7x7_v2\best.pt,p2_win,0.0
1786,cycle_0031,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0031,p1_win,0.0
1787,cycle_0031,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0031,p1_win,0.0
1788,cycle_0031,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0031,p1_win,0.0
1789,cycle_0031,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0031,p1_win,0.0
1790,cycle_0031,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0031,p2_win,1.0
1791,cycle_0031,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0031,p1_win,0.0
1792,cycle_0031,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0031,p1_win,0.0
1793,cycle_0031,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0031,p2_win,1.0
1794,cycle_0031,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0031,p1_win,0.0
1795,cycle_0031,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0031,p1_win,0.0
1796,cycle_0031,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0031,p2_win,1.0
1797,cycle_0031,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0031,p1_win,0.0
1798,cycle_0031,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0031,p1_win,0.0
1799,cycle_0031,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0031,draw,0.5
1800,cycle_0031,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0031,p1_win,0.0
1801,cycle_0031,minimax-2,cycle_0031,minimax-2,p1_win,1.0
1802,cycle_0031,minimax-2,cycle_0031,minimax-2,p1_win,1.0
1803,cycle_0031,minimax-2,cycle_0031,minimax-2,p2_win,0.0
1804,cycle_0031,minimax-2,cycle_0031,minimax-2,p2_win,0.0
1805,cycle_0031,minimax-2,cycle_0031,minimax-2,p1_win,1.0
1806,cycle_0031,minimax-2,cycle_0031,minimax-2,p1_win,1.0
1807,cycle_0031,minimax-2,cycle_0031,minimax-2,p1_win,1.0
1808,cycle_0031,minimax-2,cycle_0031,minimax-2,p2_win,0.0
1809,cycle_0031,minimax-2,cycle_0031,minimax-2,p1_win,1.0
1810,cycle_0031,minimax-2,cycle_0031,minimax-2,p1_win,1.0
